frame.time_relative,frame.len
292.577806000,54
292.731746000,54
292.732047000,54
292.732312000,54
292.732605000,54
301.403725000,73
301.535286000,89
301.540391000,66
301.841545000,58
301.841748000,54
301.844098000,234
301.844182000,54
302.150109000,1356
302.151954000,147
302.152058000,54
302.456285000,312
302.489540000,623
302.489646000,54
303.173961000,251
303.184384000,281
303.184481000,1050
303.184487000,54
303.184565000,54
303.185257000,66
303.185315000,66
303.582501000,58
303.582533000,58
303.582854000,54
303.582923000,54
303.583116000,234
303.583262000,54
303.583628000,234
303.583721000,54
303.820835000,1356
303.821511000,1356
303.823269000,147
303.823384000,54
303.823662000,147
303.823768000,54
304.011834000,312
304.012171000,312
304.013229000,158
304.013369000,54
304.013606000,207
304.013722000,54
304.105104000,55
304.105574000,66
304.497605000,597
304.543811000,54
304.613354000,1514
304.613364000,1334
304.613505000,1514
304.613540000,1334
304.613599000,1514
304.613651000,1334
304.613698000,54
304.613845000,54
304.613898000,54
304.613955000,1514
304.613966000,1334
304.614126000,54
304.614763000,1514
304.614772000,1334
304.614959000,54
304.816609000,259
304.818328000,74
304.827898000,1514
304.827921000,1334
304.828065000,54
304.828140000,1514
304.828154000,1514
304.828161000,1514
304.828170000,1154
304.828196000,54
304.828256000,54
304.828374000,1514
304.828384000,1334
304.828502000,54
304.832563000,1514
304.832570000,1334
304.833179000,54
304.833303000,1514
304.833320000,1334
304.833447000,54
304.834865000,1514
304.834872000,1334
304.835077000,54
304.835130000,1514
304.835137000,1334
304.835240000,1514
304.835257000,1334
304.835267000,54
304.835355000,54
304.835428000,1502
304.835607000,1346
304.835662000,54
304.870371000,54
304.973130000,90
304.973660000,66
305.023112000,1514
305.023118000,1334
305.023251000,1514
305.023271000,1334
305.023398000,54
305.024635000,1514
305.024640000,1334
305.024733000,54
305.024869000,1514
305.024914000,1334
305.025061000,1514
305.025071000,1334
305.025179000,54
305.026460000,1514
305.026481000,1334
305.026694000,54
305.027121000,1514
305.027150000,1514
305.027154000,1514
305.027161000,1154
305.027269000,54
305.027413000,1514
305.027433000,1334
305.027519000,54
305.027626000,1514
305.027636000,1334
305.027736000,1514
305.027752000,1334
305.027814000,54
305.027917000,1514
305.027921000,1334
305.028027000,54
305.054006000,1514
305.054030000,1334
305.054248000,54
305.054392000,1514
305.054425000,1334
305.054578000,54
305.054608000,1514
305.054672000,1334
305.054742000,1514
305.054777000,1334
305.054781000,54
305.054886000,1514
305.054891000,1334
305.054989000,54
305.055051000,54
305.056189000,1514
305.056208000,1334
305.056287000,54
305.056485000,1514
305.056527000,1514
305.056534000,1514
305.056554000,1154
305.056641000,54
305.084987000,66
305.085219000,66
305.085360000,54
305.085480000,214
305.085706000,162
305.085890000,222
305.086105000,226
305.086573000,66
305.086655000,66
305.086788000,54
305.086895000,294
305.087135000,182
305.087314000,302
305.089364000,238
305.091525000,206
305.091673000,130
305.091851000,254
305.092093000,238
305.119920000,66
305.119977000,66
305.143560000,58
305.144899000,54
305.145188000,235
305.145333000,54
305.206422000,1514
305.206429000,1334
305.206587000,1514
305.206592000,1334
305.206648000,54
305.206755000,1514
305.206779000,1334
305.206811000,54
305.206861000,54
305.206881000,1514
305.206904000,1334
305.206945000,54
305.209952000,1514
305.209965000,1334
305.210087000,54
305.210268000,1514
305.210275000,1514
305.210281000,1514
305.210286000,1154
305.210335000,1514
305.210362000,1334
305.210429000,54
305.220550000,1514
305.220557000,1334
305.220751000,1514
305.220792000,1334
305.220906000,1514
305.220913000,1334
305.220983000,54
305.221100000,54
305.221265000,1514
305.221292000,1514
305.221297000,1514
305.221303000,1154
305.221435000,1514
305.221440000,1334
305.221594000,54
305.221607000,1514
305.221613000,1334
305.221790000,1514
305.221842000,1334
305.221923000,1514
305.221939000,1334
305.221961000,54
305.222081000,54
305.222770000,1514
305.222816000,1334
305.222923000,1514
305.222968000,1334
305.222969000,54
305.223089000,1514
305.223090000,54
305.223100000,1334
305.223190000,54
305.223863000,1514
305.223908000,1334
305.223986000,54
305.272828000,1514
305.272874000,1334
305.272977000,1514
305.273046000,1514
305.273054000,1244
305.273058000,54
305.273125000,54
305.288740000,1514
305.288748000,1514
305.288770000,974
305.288875000,54
305.288904000,1514
305.288910000,1334
305.289016000,54
305.289075000,1514
305.289098000,1334
305.289237000,1514
305.289237000,54
305.289243000,1334
305.289299000,54
305.289379000,1514
305.289398000,1334
305.289491000,54
305.289518000,1514
305.289523000,1514
305.289528000,1244
305.289578000,54
305.291853000,1514
305.291859000,1334
305.291947000,54
305.292012000,1514
305.292023000,1334
305.292128000,54
305.292188000,1514
305.292210000,1334
305.292261000,54
305.293134000,1514
305.293143000,1514
305.293147000,1514
305.293152000,1154
305.293212000,54
305.293321000,1514
305.293326000,1334
305.293417000,54
305.339550000,1356
305.340689000,147
305.340774000,54
305.377917000,1514
305.377925000,1334
305.378066000,54
305.378137000,1514
305.378163000,1334
305.378214000,54
305.378255000,1514
305.378286000,1334
305.378412000,54
305.381146000,1424
305.393264000,1514
305.393272000,1334
305.393476000,1514
305.393499000,1514
305.393506000,1244
305.393563000,54
305.421336000,216
305.421526000,92
305.421704000,104
305.421870000,216
305.482770000,1424
305.485057000,1514
305.485069000,1334
305.485179000,1514
305.485215000,1334
305.485282000,54
305.485398000,1514
305.485427000,1334
305.485490000,1514
305.485509000,1334
305.485527000,54
305.485684000,1514
305.485694000,1334
305.485764000,54
305.485864000,1514
305.485874000,1334
305.486026000,54
305.486103000,1514
305.486129000,1334
305.486182000,1514
305.486190000,1334
305.486197000,54
305.486296000,54
305.486987000,1514
305.486994000,1334
305.487162000,54
305.487470000,1514
305.487479000,1334
305.487603000,1514
305.487610000,1514
305.487618000,1244
305.487620000,54
305.487747000,54
305.492577000,1514
305.492600000,1514
305.492613000,1514
305.492627000,1154
305.492891000,1514
305.492927000,1514
305.492959000,54
305.492972000,1514
305.492990000,1154
305.493188000,1514
305.493198000,54
305.493208000,1334
305.493343000,1514
305.493359000,1334
305.493477000,1262
305.493481000,54
305.511970000,312
305.513476000,281
305.513629000,54
305.513822000,320
305.513901000,54
305.543950000,54
305.566373000,1514
305.566387000,1334
305.566708000,54
305.567581000,1514
305.567595000,1514
305.567603000,1514
305.567611000,1514
305.567619000,1514
305.567628000,1514
305.567638000,1514
305.567648000,1514
305.567658000,704
305.568014000,54
305.597703000,1514
305.597723000,1514
305.597736000,1514
305.597749000,1154
305.597970000,1514
305.597992000,1514
305.598009000,1514
305.598024000,1154
305.598104000,1514
305.598119000,1334
305.598318000,1514
305.598371000,54
305.598403000,1334
305.598619000,54
305.697603000,1514
305.697663000,1334
305.697847000,1514
305.697868000,1514
305.697882000,1514
305.697896000,1154
305.698055000,54
305.698184000,1514
305.698241000,1514
305.698259000,1514
305.698276000,1154
305.698412000,1514
305.698432000,1334
305.698487000,1343
305.698990000,54
305.700684000,1514
305.700720000,1334
305.700792000,1514
305.700801000,1334
305.700901000,54
305.701011000,54
305.701670000,1514
305.701711000,1334
305.701816000,1514
305.701831000,1334
305.701872000,54
305.701981000,1514
305.702007000,54
305.702041000,1514
305.702054000,1244
305.702156000,54
305.747361000,1514
305.747375000,1514
305.747385000,1514
305.747396000,1154
305.747689000,54
305.747774000,1514
305.747793000,1334
305.747873000,1514
305.747883000,1334
305.747910000,54
305.748079000,54
305.748779000,1514
305.748789000,1334
305.748953000,54
305.749964000,1514
305.749990000,1334
305.750123000,54
305.788992000,1514
305.789014000,1514
305.789030000,1514
305.789044000,1514
305.789058000,1514
305.789070000,974
305.789397000,1514
305.789451000,1334
305.789485000,54
305.789711000,54
305.790283000,1514
305.790295000,1514
305.790303000,1514
305.790323000,1154
305.790499000,54
305.834633000,1514
305.834670000,1514
305.834694000,1514
305.834704000,1154
305.834938000,54
305.836720000,1514
305.836734000,1334
305.837034000,54
305.837399000,1514
305.837431000,1514
305.837441000,1514
305.837452000,1154
305.837677000,1514
305.837715000,1334
305.837738000,54
305.837879000,54
305.857612000,1514
305.857632000,1334
305.858095000,54
305.858310000,1514
305.858366000,1514
305.858440000,1514
305.858457000,1154
305.858584000,1514
305.858640000,1334
305.858667000,54
305.858748000,1514
305.858757000,1514
305.858765000,1514
305.858773000,1154
305.858871000,54
305.880787000,1289
305.902908000,1514
305.902971000,1334
305.903134000,1514
305.903170000,1514
305.903185000,1514
305.903219000,1154
305.903303000,1514
305.903322000,1334
305.903406000,54
305.903547000,1514
305.903587000,1514
305.903599000,1244
305.903660000,54
305.903794000,54
305.946226000,1514
305.946247000,1334
305.946659000,54
305.949068000,1514
305.949139000,1514
305.949159000,1514
305.949173000,1514
305.949188000,1514
305.949205000,1514
305.949218000,1514
305.949234000,794
305.949339000,1514
305.949353000,1334
305.949544000,54
305.949753000,54
305.978804000,1514
305.978823000,1514
305.978836000,1514
305.978849000,1154
305.979297000,54
305.981770000,1514
305.981790000,1334
305.982241000,54
305.982616000,1514
305.982677000,1334
305.982784000,1514
305.982838000,1514
305.982857000,1514
305.982870000,1154
305.982996000,54
305.983220000,54
306.024393000,1514
306.024413000,1334
306.024881000,54
306.025557000,1514
306.025575000,1514
306.025589000,1514
306.025601000,1154
306.025669000,1514
306.025681000,1334
306.025782000,54
306.025936000,54
306.027753000,1514
306.027791000,1514
306.027823000,1514
306.027835000,1154
306.028090000,54
306.052850000,1316
306.074817000,1514
306.074837000,1334
306.075195000,1514
306.075290000,1334
306.075346000,54
306.075436000,1514
306.075517000,1334
306.075622000,1514
306.075686000,1334
306.075822000,1514
306.075825000,54
306.075864000,1514
306.075876000,1244
306.075988000,54
306.078145000,1514
306.078158000,1334
306.078314000,1514
306.078358000,1334
306.078493000,1514
306.078509000,1334
306.078552000,54
306.078696000,54
306.079375000,1514
306.079387000,1334
306.079537000,1514
306.079582000,1514
306.079585000,54
306.079592000,1514
306.079602000,1154
306.079738000,54
306.124725000,1514
306.124745000,1514
306.124757000,1514
306.124773000,1154
306.125231000,54
306.127023000,1514
306.127044000,1514
306.127056000,1514
306.127072000,1514
306.127086000,1514
306.127098000,1514
306.127113000,1514
306.127127000,794
306.127545000,54
306.163373000,1514
306.163392000,1334
306.163600000,1514
306.163664000,1334
306.163770000,1514
306.163783000,1334
306.163905000,54
306.164084000,54
306.164734000,1514
306.164745000,1334
306.164948000,54
306.165645000,1514
306.165656000,1514
306.165664000,1514
306.165698000,1154
306.165880000,54
306.168073000,1514
306.168087000,1514
306.168096000,1514
306.168105000,1154
306.168280000,54
306.168290000,1514
306.168322000,1334
306.168391000,1514
306.168402000,1334
306.168434000,54
306.168498000,1514
306.168508000,1334
306.168531000,54
306.168623000,54
306.168781000,1514
306.168801000,1334
306.168927000,54
306.180057000,259
306.217189000,1514
306.217211000,1514
306.217226000,1514
306.217241000,1514
306.217255000,1514
306.217293000,974
306.217655000,54
306.218854000,1514
306.218873000,1514
306.218886000,1514
306.218902000,1514
306.218914000,1514
306.218932000,974
306.219215000,54
306.230427000,1262
306.230930000,54
306.258824000,1514
306.258857000,1334
306.258930000,1514
306.258945000,1334
306.259290000,54
306.260269000,1514
306.260290000,1334
306.260758000,54
306.260999000,1514
306.261056000,1514
306.261076000,1514
306.261089000,1514
306.261104000,1064
306.261383000,54
306.293603000,1514
306.293716000,1334
306.293831000,1514
306.293846000,1334
306.294105000,54
306.294298000,54
306.294551000,1514
306.294562000,1334
306.294715000,1514
306.294732000,1514
306.294761000,54
306.294770000,1514
306.294784000,1154
306.294914000,54
306.294938000,1514
306.294982000,1334
306.295048000,54
306.311988000,1514
306.312034000,1334
306.312442000,54
306.313611000,1514
306.313670000,1514
306.313690000,1514
306.313743000,1514
306.313761000,1514
306.313773000,1514
306.313788000,1514
306.313801000,794
306.313887000,1514
306.313900000,1334
306.314013000,54
306.314243000,54
306.347747000,1514
306.347814000,1514
306.347844000,1514
306.347857000,1154
306.347961000,1514
306.348049000,1334
306.348157000,1514
306.348193000,1334
306.348292000,54
306.348500000,54
306.359471000,1514
306.359495000,1334
306.359921000,54
306.360125000,1514
306.360144000,1334
306.360481000,54
306.393953000,1514
306.393974000,1334
306.394391000,54
306.394796000,1514
306.394822000,1334
306.394894000,1514
306.394907000,1334
306.395079000,54
306.396406000,1514
306.396429000,1514
306.396444000,1514
306.396458000,1154
306.396531000,1514
306.396545000,1334
306.396938000,54
306.403841000,1514
306.403861000,1334
306.404363000,54
306.413674000,1514
306.413694000,1334
306.414154000,54
306.414399000,1514
306.414418000,1514
306.414434000,1514
306.414485000,1154
306.414608000,1514
306.414643000,1334
306.414739000,1514
306.414754000,1334
306.414878000,54
306.415114000,54
306.418034000,216
306.418350000,216
306.423087000,1262
306.438976000,1514
306.438996000,1334
306.439496000,54
306.440122000,1514
306.440147000,1334
306.440439000,54
306.441812000,1514
306.441875000,1334
306.442000000,1514
306.442015000,1514
306.442029000,1514
306.442041000,1514
306.442056000,1064
306.442335000,54
306.512614000,1514
306.512636000,1514
306.512649000,1514
306.512660000,1154
306.512890000,1514
306.512911000,1334
306.512976000,54
306.513069000,1514
306.513115000,1334
306.513276000,1514
306.513295000,1334
306.513303000,54
306.513391000,1514
306.513407000,1334
306.513509000,54
306.517980000,1514
306.517994000,1334
306.518184000,1514
306.518230000,1334
306.518405000,1514
306.518432000,1334
306.518463000,54
306.518513000,1514
306.518530000,1334
306.518647000,1514
306.518657000,54
306.518662000,1334
306.518865000,54
306.518904000,1514
306.518915000,1334
306.519024000,54
306.531837000,1514
306.531899000,1514
306.531924000,1514
306.531937000,1154
306.532133000,1514
306.532168000,1334
306.532384000,54
306.532554000,54
306.533588000,1514
306.533599000,1514
306.533607000,1514
306.533640000,1514
306.533653000,1514
306.533662000,974
306.533843000,54
306.570571000,1514
306.570603000,1514
306.570674000,1514
306.570698000,1154
306.571079000,54
306.571185000,1514
306.571206000,1514
306.571219000,1514
306.571232000,1514
306.571249000,1514
306.571264000,1514
306.571281000,1514
306.571299000,794
306.571388000,54
306.571635000,54
306.581697000,1514
306.581710000,1334
306.581851000,1514
306.581933000,1334
306.582103000,54
306.582251000,54
306.583621000,1514
306.583642000,1514
306.583652000,1514
306.583660000,1514
306.583669000,1514
306.583683000,1514
306.583691000,1514
306.583699000,794
306.583881000,54
306.601555000,1262
306.621071000,1514
306.621167000,1514
306.621184000,1514
306.621197000,1154
306.621280000,54
306.621582000,54
306.621964000,1514
306.622003000,1334
306.622066000,1514
306.622082000,1334
306.622131000,1514
306.622140000,1514
306.622151000,1244
306.622251000,54
306.622363000,54
306.641120000,1514
306.641139000,1334
306.641449000,1514
306.641467000,1334
306.641597000,54
306.641793000,54
306.642747000,1514
306.642760000,1514
306.642769000,1514
306.642778000,1154
306.642985000,54
306.643051000,1514
306.643063000,1334
306.643198000,1514
306.643209000,1334
306.643221000,54
306.643404000,54
306.668814000,1514
306.668837000,1334
306.668987000,1514
306.669035000,1334
306.669287000,54
306.671890000,1514
306.671910000,1514
306.671925000,1514
306.671939000,1514
306.671952000,1514
306.671974000,974
306.672052000,1514
306.672107000,1334
306.672431000,54
306.692571000,1514
306.692591000,1514
306.692605000,1514
306.692619000,1154
306.693006000,1514
306.693036000,1514
306.693055000,1514
306.693092000,54
306.693103000,1154
306.693219000,1514
306.693235000,1334
306.693351000,54
306.693534000,1514
306.693556000,54
306.693567000,1334
306.693665000,54
306.715787000,1514
306.715808000,1334
306.715995000,1514
306.716038000,1334
306.716142000,1514
306.716157000,1334
306.716289000,54
306.716477000,54
306.720650000,1514
306.720675000,1514
306.720691000,1514
306.720707000,1154
306.720784000,1514
306.720802000,1334
306.721163000,54
306.750687000,1514
306.750723000,1334
306.750855000,1514
306.750865000,1334
306.750950000,54
306.750968000,1514
306.750995000,1334
306.751061000,54
306.754162000,1514
306.754169000,1334
306.754302000,54
306.754448000,1514
306.754457000,1334
306.754594000,54
306.754682000,1514
306.754715000,1334
306.754835000,54
306.767028000,1514
306.767036000,1514
306.767043000,1514
306.767049000,1154
306.767188000,54
306.767292000,1514
306.767332000,1334
306.767383000,54
306.767458000,1514
306.767494000,1334
306.767569000,54
306.768597000,1514
306.768606000,1334
306.768693000,1514
306.768716000,1334
306.768753000,54
306.768848000,54
306.770828000,1235
306.802279000,1514
306.802300000,1334
306.802544000,1514
306.802565000,1514
306.802616000,1514
306.802636000,1154
306.802863000,54
306.804490000,1514
306.804510000,1514
306.804523000,1514
306.804534000,1514
306.804550000,1064
306.804999000,54
306.811186000,1514
306.811207000,1334
306.811618000,54
306.826735000,1514
306.826755000,1334
306.827215000,54
306.827364000,1514
306.827387000,1514
306.827400000,1514
306.827424000,1154
306.827655000,1514
306.827708000,1334
306.827840000,1514
306.827857000,1334
306.827946000,54
306.828095000,54
306.856078000,1514
306.856097000,1334
306.856335000,1514
306.856396000,1334
306.856503000,1514
306.856544000,54
306.856576000,1334
306.856752000,54
306.857285000,1514
306.857295000,1334
306.857377000,1514
306.857389000,1514
306.857398000,1514
306.857407000,1154
306.857531000,54
306.857699000,54
306.861803000,1514
306.861814000,1334
306.861954000,1514
306.862002000,1334
306.862026000,54
306.862151000,54
306.862185000,1514
306.862234000,1334
306.862306000,54
306.862324000,1514
306.862333000,1334
306.862433000,54
306.862501000,1514
306.862513000,1334
306.862689000,54
306.863826000,1514
306.863837000,1334
306.864039000,54
306.896468000,1514
306.896482000,1514
306.896490000,1514
306.896499000,1514
306.896506000,1514
306.896514000,974
306.896838000,1514
306.896866000,54
306.896873000,1514
306.896888000,1514
306.896897000,1514
306.896906000,1514
306.896913000,974
306.897064000,54
306.904798000,1514
306.904809000,1514
306.904815000,1514
306.904821000,1154
306.905011000,54
306.906689000,1514
306.906697000,1334
306.906838000,54
306.907480000,1514
306.907488000,1334
306.907638000,54
306.907734000,1514
306.907762000,1514
306.907774000,1514
306.907783000,1154
306.907910000,54
306.948605000,1262
306.949702000,1514
306.949712000,1514
306.949717000,1514
306.949723000,1154
306.949954000,54
306.950668000,1514
306.950677000,1514
306.950683000,1514
306.950689000,1154
306.950887000,1514
306.950900000,1514
306.950930000,1244
306.950933000,54
306.951126000,54
306.953716000,1514
306.953756000,1334
306.953802000,1514
306.953828000,1334
306.953986000,54
306.954077000,1514
306.954116000,1334
306.954224000,54
306.954596000,1514
306.954605000,1514
306.954612000,1514
306.954618000,1514
306.954623000,1514
306.954630000,974
306.954788000,54
306.987080000,1514
306.987116000,1334
306.987175000,1514
306.987183000,1334
306.987279000,54
306.987372000,1514
306.987397000,1334
306.987397000,54
306.987477000,54
306.989440000,1514
306.989450000,1514
306.989457000,1514
306.989464000,1154
306.989655000,1514
306.989664000,1334
306.989705000,54
306.989811000,54
307.011329000,1514
307.011343000,1334
307.011517000,54
307.012550000,1514
307.012564000,1514
307.012572000,1514
307.012580000,1154
307.012782000,1514
307.012830000,1334
307.012859000,54
307.012931000,1514
307.012983000,1334
307.013107000,54
307.013134000,1514
307.013165000,1334
307.013345000,54
307.029214000,1514
307.029223000,1514
307.029229000,1514
307.029235000,1154
307.029474000,54
307.030584000,1514
307.030603000,1334
307.030640000,1514
307.030646000,1334
307.030850000,54
307.030962000,1514
307.031003000,1514
307.031013000,1514
307.031020000,1154
307.031139000,54
307.049386000,1514
307.049418000,1514
307.049433000,1514
307.049448000,1154
307.049546000,1514
307.049577000,1514
307.049597000,1514
307.049611000,1154
307.049844000,1514
307.049974000,1334
307.049977000,54
307.050100000,1514
307.050163000,1334
307.050288000,54
307.078407000,1514
307.078420000,1514
307.078429000,1514
307.078437000,1154
307.078760000,54
307.079338000,1514
307.079374000,1334
307.079799000,54
307.080112000,1514
307.080126000,1334
307.080234000,1514
307.080273000,1334
307.080905000,54
307.081487000,1514
307.081496000,1334
307.081654000,54
307.101066000,1514
307.101087000,1514
307.101126000,1514
307.101141000,1514
307.101157000,1514
307.101171000,974
307.101263000,1514
307.101315000,1514
307.101334000,1514
307.101350000,1154
307.101648000,54
307.101699000,1514
307.101783000,1334
307.101972000,54
307.102301000,1514
307.102338000,1334
307.102408000,1514
307.102429000,1334
307.102482000,1514
307.102491000,1334
307.102981000,54
307.103088000,1514
307.103101000,1334
307.103755000,54
307.104320000,1514
307.104336000,1334
307.104400000,1514
307.104447000,1334
307.104561000,54
307.111841000,1181
307.131478000,1514
307.131504000,1334
307.131717000,1514
307.131736000,1514
307.131748000,1514
307.131761000,1514
307.131774000,1514
307.131791000,974
307.131967000,1514
307.131971000,54
307.131989000,1514
307.132006000,1244
307.132349000,54
307.136976000,1514
307.136989000,1334
307.137333000,54
307.138249000,1514
307.138261000,1514
307.138269000,1514
307.138278000,1154
307.138467000,54
307.138495000,1514
307.138523000,1334
307.138575000,1514
307.138592000,1334
307.138619000,54
307.138749000,54
307.138856000,1514
307.138869000,1334
307.139170000,54
307.174117000,1514
307.174141000,1514
307.174157000,1514
307.174171000,1154
307.174272000,1514
307.174288000,1334
307.174610000,1514
307.174615000,54
307.174676000,1514
307.174697000,1514
307.174712000,1154
307.174834000,1514
307.174916000,1334
307.175002000,54
307.175171000,54
307.193186000,1514
307.193247000,1334
307.193328000,1514
307.193342000,1334
307.193463000,1514
307.193480000,1334
307.193709000,54
307.193736000,1514
307.193755000,1334
307.193989000,54
307.194893000,1514
307.194928000,1334
307.195005000,1514
307.195018000,1334
307.195105000,54
307.195211000,54
307.216028000,1514
307.216040000,1334
307.216264000,1514
307.216266000,54
307.216303000,1334
307.216437000,54
307.217462000,1514
307.217475000,1334
307.217898000,54
307.218338000,1514
307.218350000,1514
307.218388000,1514
307.218398000,1154
307.218515000,54
307.218527000,1514
307.218537000,1334
307.218667000,54
307.224737000,1514
307.224756000,1334
307.225163000,54
307.226132000,1514
307.226151000,1334
307.226567000,54
307.227084000,1514
307.227096000,1334
307.227200000,1514
307.227211000,1334
307.227368000,54
307.227553000,1514
307.227565000,1514
307.227583000,1514
307.227614000,1154
307.228213000,54
307.262100000,1514
307.262179000,1334
307.262289000,1514
307.262352000,1334
307.262460000,1514
307.262474000,1514
307.262486000,1514
307.262501000,1154
307.262542000,54
307.262791000,1514
307.262812000,1514
307.262853000,1514
307.262905000,1154
307.262941000,54
307.263116000,54
307.263908000,1514
307.263920000,1334
307.264026000,1514
307.264038000,1334
307.264155000,54
307.268994000,1514
307.269060000,1514
307.269119000,1514
307.269157000,1154
307.269264000,1514
307.269278000,1514
307.269290000,1514
307.269302000,1154
307.269462000,54
307.269638000,54
307.292437000,1514
307.292466000,1514
307.292484000,1514
307.292557000,1154
307.292786000,1514
307.292805000,1334
307.293008000,54
307.293064000,1514
307.293084000,1334
307.293172000,1514
307.293188000,1514
307.293207000,1514
307.293222000,1154
307.293386000,54
307.297089000,1181
307.312360000,1514
307.312389000,1514
307.312409000,1514
307.312425000,1154
307.312495000,1514
307.312514000,1334
307.312723000,1514
307.312741000,1514
307.312754000,1514
307.312827000,1514
307.312865000,1064
307.312959000,54
307.313299000,54
307.318191000,1514
307.318212000,1334
307.318391000,1514
307.318459000,1334
307.318568000,1514
307.318640000,1334
307.318756000,1514
307.318800000,54
307.318855000,1334
307.319004000,1514
307.319058000,1514
307.319074000,54
307.319076000,1514
307.319091000,1154
307.319249000,54
307.355477000,1514
307.355535000,1334
307.355905000,54
307.355982000,1514
307.356040000,1334
307.356118000,1514
307.356131000,1334
307.356142000,54
307.356204000,1514
307.356234000,1334
307.356329000,54
307.358580000,1514
307.358592000,1514
307.358602000,1514
307.358611000,1154
307.358776000,54
307.358820000,1514
307.358832000,1334
307.358960000,1514
307.359022000,54
307.359029000,1334
307.359097000,1514
307.359107000,1334
307.359201000,54
307.359244000,1514
307.359255000,1334
307.359384000,54
307.359413000,1514
307.359422000,1334
307.359637000,1514
307.359644000,1334
307.359990000,54
307.368769000,1514
307.368785000,1334
307.368980000,1514
307.368999000,1514
307.369011000,1514
307.369023000,1154
307.369189000,54
307.369372000,54
307.370023000,1514
307.370065000,1514
307.370117000,1514
307.370123000,54
307.370135000,1154
307.370207000,1514
307.370220000,1334
307.370342000,54
307.403058000,1514
307.403080000,1334
307.403289000,1514
307.403309000,1334
307.403548000,54
307.403600000,1514
307.403657000,1514
307.403676000,1514
307.403691000,1154
307.403820000,54
307.414038000,1514
307.414052000,1334
307.414326000,54
307.414641000,1514
307.414653000,1334
307.414918000,54
307.431463000,1514
307.431485000,1514
307.431498000,1514
307.431513000,1154
307.431789000,1514
307.431812000,1334
307.431982000,54
307.432188000,54
307.432986000,216
307.433114000,216
307.441581000,1514
307.441602000,1334
307.442092000,54
307.442298000,1514
307.442353000,1514
307.442397000,1514
307.442416000,1514
307.442433000,1142
307.442504000,1346
307.442695000,54
307.442800000,54
307.443675000,1514
307.443687000,1334
307.443836000,1514
307.443872000,1334
307.443873000,54
307.444028000,54
307.448570000,1514
307.448585000,1514
307.448594000,1514
307.448604000,1514
307.448613000,1514
307.448627000,974
307.448833000,54
307.450981000,1514
307.450995000,1514
307.451003000,1514
307.451037000,1154
307.451114000,1514
307.451124000,1334
307.451339000,54
307.451965000,1514
307.451980000,1334
307.452140000,1514
307.452170000,54
307.452175000,1514
307.452187000,1514
307.452198000,1154
307.452317000,54
307.459019000,1514
307.459060000,1334
307.459130000,1514
307.459139000,1334
307.459339000,54
307.460364000,1514
307.460380000,1514
307.460389000,1514
307.460399000,1154
307.460542000,54
307.460624000,1514
307.460637000,1514
307.460646000,1514
307.460656000,1154
307.461666000,54
307.470477000,1154
307.483351000,1514
307.483373000,1514
307.483426000,1514
307.483447000,1514
307.483462000,1514
307.483486000,974
307.483778000,1514
307.483816000,1514
307.483833000,1514
307.483848000,1514
307.483864000,1064
307.483901000,54
307.484274000,54
307.500004000,1514
307.500025000,1514
307.500037000,1514
307.500049000,1154
307.500496000,54
307.501395000,1514
307.501415000,1514
307.501429000,1514
307.501443000,1514
307.501457000,1514
307.501471000,974
307.501776000,1514
307.501796000,1334
307.502005000,54
307.503543000,1514
307.503554000,1514
307.503562000,1514
307.503570000,1154
307.503749000,1514
307.503762000,1334
307.503824000,54
307.503877000,1514
307.503886000,1334
307.503984000,54
307.504112000,1514
307.504124000,1334
307.504283000,1514
307.504294000,1334
307.504462000,54
307.541359000,1514
307.541423000,1334
307.541508000,1514
307.541570000,1334
307.541680000,1514
307.541715000,1334
307.541942000,1514
307.541973000,54
307.542023000,1334
307.542158000,1514
307.542220000,1334
307.542315000,54
307.542417000,1514
307.542430000,1334
307.542501000,54
307.542615000,54
307.543882000,1514
307.543897000,1334
307.543975000,1514
307.543987000,1334
307.544028000,54
307.544146000,54
307.544806000,1514
307.544817000,1334
307.544918000,1514
307.544936000,1334
307.545044000,54
307.549665000,1514
307.549676000,1334
307.549878000,54
307.550506000,1514
307.550517000,1334
307.550704000,54
307.566802000,1514
307.566821000,1514
307.566833000,1514
307.566848000,1154
307.567124000,1514
307.567144000,1334
307.567303000,54
307.567500000,54
307.567989000,1514
307.568040000,1514
307.568075000,1514
307.568084000,1154
307.568127000,54
307.568141000,1514
307.568149000,1334
307.568263000,54
307.589477000,1514
307.589491000,1514
307.589501000,1514
307.589511000,1514
307.589519000,1514
307.589529000,1514
307.589542000,1514
307.589551000,1514
307.589561000,1514
307.589569000,1514
307.589577000,1514
307.589586000,434
307.589778000,54
307.607885000,1514
307.607905000,1334
307.608337000,54
307.608616000,1514
307.608677000,1334
307.608819000,1514
307.608834000,1514
307.608851000,1514
307.608871000,1154
307.608909000,54
307.608946000,1514
307.608962000,1334
307.609232000,54
307.609313000,1514
307.609330000,1334
307.609532000,54
307.628622000,1514
307.628642000,1334
307.629062000,54
307.630118000,1514
307.630138000,1514
307.630151000,1514
307.630164000,1154
307.630328000,54
307.630343000,1514
307.630419000,1334
307.630486000,1514
307.630523000,1334
307.630548000,54
307.630600000,1514
307.630609000,1334
307.630681000,54
307.633741000,1514
307.633752000,1514
307.633760000,1514
307.633767000,1514
307.633775000,1514
307.633782000,1514
307.633792000,1514
307.633801000,1514
