ip.addr,ip.dst,tcp.dstport,ip.len,frame.time_delta_displayed
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000125000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000125000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000125000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000124000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000123000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000122000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000122000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000122000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000122000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000121000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000120000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000119000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000119000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000119000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000119000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000118000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000118000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000118000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000118000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000117000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000117000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000117000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000117000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000117000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000117000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000116000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000116000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000116000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000116000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000116000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000114000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000114000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000114000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000114000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000114000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000114000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000113000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000113000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000113000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000113000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000112000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000112000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000112000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000112000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000111000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000111000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000111000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000111000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000111000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000110000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000110000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000110000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000110000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000110000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000110000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000109000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000108000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000108000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000107000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000107000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000106000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000106000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000106000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000105000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000105000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000105000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000105000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000105000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000105000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000104000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000104000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000104000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000104000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000104000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000103000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000103000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000103000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000103000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000102000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000102000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000102000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000102000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000101000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000101000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000101000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000101000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000101000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000101000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000100000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000100000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000100000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000099000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000099000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000099000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000099000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000099000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000099000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000098000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000097000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000095000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000094000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000094000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000094000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000094000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000094000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000094000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000093000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000093000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000092000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000092000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000092000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000092000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000092000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000091000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000091000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000091000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000091000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000091000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000090000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000090000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000090000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000090000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000089000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000088000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000088000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000088000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000088000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000087000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000087000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000087000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000086000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000086000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000086000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000086000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000085000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000085000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000085000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000084000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000084000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000084000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000083000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000083000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000083000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000083000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000083000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000082000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000081000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000081000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000081000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000080000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000080000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000080000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000080000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000079000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000079000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000079000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000079000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000078000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000078000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000078000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000078000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000077000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000077000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000077000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000076000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000073000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000073000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000073000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000072000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000071000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000071000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000071000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000070000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000070000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000070000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000070000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000069000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000067000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000067000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000066000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000064000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000064000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000064000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000063000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000063000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000063000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000061000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000060000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000060000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000060000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000059000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000059000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000057000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000056000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000053000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000052000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000050000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000050000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000049000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000046000
10.6.12.203,5.101.51.151,5.101.51.151,80,40,0.000044000
10.6.12.203,5.101.51.151,5.101.51.151,80,305,0.000136000
10.6.12.203,5.101.51.151,5.101.51.151,80,1500,0.000181000
10.6.12.203,205.185.125.104,205.185.125.104,80,52,1.931257000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,64.601987000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,50.104008000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.149459000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.147047000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.146958000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.142703000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.140013000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.138956000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.138312000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.118124000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.115797000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.086075000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.044687000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.004204000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.003974000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.003690000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.003246000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.002866000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.002847000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.002095000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.002074000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.002000000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001822000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001685000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001506000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001296000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001295000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001248000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001175000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.001070000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000969000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000904000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000870000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000856000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000841000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000800000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000797000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000797000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000770000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000755000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000727000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000688000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000676000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000666000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000568000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000559000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000551000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000484000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000469000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000438000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000405000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000344000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000343000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000331000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000329000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000326000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000324000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000323000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000322000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000321000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000320000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000318000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000309000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000305000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000301000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000299000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000293000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000283000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000283000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000280000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000277000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000274000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000274000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000266000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000264000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000264000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000264000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000258000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000257000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000255000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000255000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000251000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000251000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000247000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000242000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000236000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000235000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000230000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000228000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000228000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000226000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000226000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000225000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000223000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000223000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000218000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000210000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000209000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000208000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000201000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000199000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000195000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000195000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000194000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000194000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000194000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000191000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000191000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000187000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000185000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000184000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000182000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000180000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000174000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000168000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000164000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000163000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000162000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000162000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000161000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000155000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000154000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000154000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000154000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000152000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000152000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000152000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000151000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000151000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000151000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000148000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000145000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000145000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000141000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000139000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000138000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000138000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000138000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000137000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000132000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000131000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000128000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000126000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000124000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000119000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000118000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000117000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000116000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000116000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000115000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000114000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000112000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000112000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000110000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000109000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000108000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000108000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000106000
10.6.12.203,205.185.125.104,205.185.125.104,80,40,0.000104000
